brand,title,price,final_resale_price,n_likes,limited,model,condition,m_model,material,color,sold_out,description,mean_retail_price
Louis Vuitton,Neverfull cloth clutch bag,681.78,681.78,25.0,1,neverfull,Never worn,Neverfull,Cloth,Blue,1.0,,1070.0
Louis Vuitton,Speedy cloth handbag,7714.66,7714.66,36.0,1,speedy,Never worn,Speedy,Cloth,Khaki,1.0,,1790.0
Louis Vuitton,Patent leather handbag,1138.84,1138.84,11.0,1,speedy,Good condition,Speedy,Patent leather,Pink,1.0,,1790.0
Louis Vuitton,Alma alligator handbag,11169.38,8846.15,41.0,1,alma,Very good condition,Alma,Exotic leathers,Brown,1.0,,13200.0
Louis Vuitton,Alma BB leather handbag,1697.75,1679.87,26.0,1,alma,Very good condition,Alma BB,Leather,Multicolour,1.0,,1520.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,884.61,884.61,4.0,1,pochette,Never worn,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Alma BB leather crossbody bag,2055.17,1943.47,28.0,1,alma,Very good condition,Alma BB,Leather,Black,1.0,,1520.0
Louis Vuitton,Twist leather handbag,2010.49,2010.49,9.0,1,twist,Very good condition,Twist,Leather,Black,1.0,,2600.0
Louis Vuitton,Alma BB cloth crossbody bag,2233.88,2198.13,24.0,1,alma,Very good condition,Alma BB,Cloth,Brown,1.0,,1520.0
Louis Vuitton,Neverfull cloth clutch bag,702.33,683.57,6.0,1,neverfull,Never worn,Neverfull,Cloth,Black,1.0,,1070.0
Louis Vuitton,Metis leather crossbody bag,3216.78,2770.01,28.0,1,metis,Never worn,Metis,Leather,Black,1.0,,1742.0
Louis Vuitton,Alma leather crossbody bag,1116.94,949.4,63.0,1,alma,Very good condition,Alma,Leather,Blue,1.0,,1810.0
Louis Vuitton,Metis leather handbag,2591.3,2323.23,66.0,1,metis,"Never worn, with tag",Metis,Leather,Brown,1.0,,1742.0
Louis Vuitton,Speedy cloth handbag,714.84,714.84,24.0,1,speedy,Good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Neverfull cloth tote,2679.76,2679.76,116.0,1,neverfull,Never worn,Neverfull,Cloth,Multicolour,1.0,,1510.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,455.71,455.71,15.0,1,pochette,Good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Metis cloth handbag,2094.85,2094.85,35.0,1,metis,Good condition,Metis,Cloth,Brown,1.0,,1742.0
Louis Vuitton,Twist leather handbag,1180.38,893.55,18.0,1,twist,Very good condition,Twist,Leather,Black,1.0,,2600.0
Louis Vuitton,Keepall cloth bag,2277.66,2140.05,34.0,1,keepall,Never worn,Keepall,Cloth,Blue,1.0,,1850.0
Louis Vuitton,Alma BB patent leather mini bag,1500.0,1490.0,18.0,1,alma,Very good condition,Alma BB,Patent leather,Multicolour,1.0,,1520.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,638.89,638.89,40.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Alma cloth handbag,1072.26,772.92,75.0,1,alma,Very good condition,Alma,Cloth,Camel,1.0,,1810.0
Louis Vuitton,Speedy cloth bowling bag,893.55,893.55,36.0,1,speedy,Good condition,Speedy,Cloth,White,1.0,,1790.0
Louis Vuitton,Twist handbag,8134.76,8129.86,17.0,1,twist,Very good condition,Twist,Metal,Black,1.0,,2600.0
Louis Vuitton,Speedy Bandoulière leather handbag,1787.1,1653.07,15.0,1,speedy,Never worn,Speedy Bandoulière,Leather,Brown,1.0,,1790.0
Louis Vuitton,Jungle Collection Neverfull cloth tote,2409.01,2403.65,231.0,1,neverfull,Very good condition,Neverfull,Cloth,White,1.0,,1510.0
Louis Vuitton,Speedy cloth handbag,2233.88,2233.88,58.0,1,speedy,"Never worn, with tag",Speedy,Cloth,Yellow,1.0,,1790.0
Louis Vuitton,Alma BB crossbody bag,1829.49,1713.97,56.0,1,alma,Never worn,Alma BB,Denim - Jeans,Multicolour,1.0,,1520.0
Louis Vuitton,Neverfull cloth handbag,2028.36,1831.78,27.0,1,neverfull,Good condition,Neverfull,Cloth,Brown,1.0,,1070.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,1500.0,1291.5,67.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Multicolour,1.0,,660.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,536.13,428.9,151.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Multicolour,1.0,,660.0
Louis Vuitton,Twist leather crossbody bag,1986.52,1832.23,36.0,1,twist,Very good condition,Twist,Leather,Blue,1.0,,2600.0
Louis Vuitton,Speedy leather handbag,2591.3,1429.68,31.0,1,speedy,Very good condition,Speedy,Leather,Brown,1.0,,1790.0
Louis Vuitton,Twist leather crossbody bag,2233.88,2055.17,148.0,1,twist,Very good condition,Twist,Leather,Black,1.0,,2600.0
Louis Vuitton,Capucine patent leather handbag,8310.02,7992.8,192.0,1,capucines,Very good condition,Capucines,Patent leather,Black,1.0,,3950.0
Louis Vuitton,Speedy leather handbag,2324.68,2324.68,18.0,1,speedy,Good condition,Speedy,Leather,Gold,1.0,,1790.0
Louis Vuitton,Speedy cloth handbag,3127.43,2144.52,79.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Neverfull cloth tote,1160.72,892.66,127.0,1,neverfull,Fair condition,Neverfull,Cloth,Brown,1.0,,1070.0
Louis Vuitton,NéoNoé cloth crossbody bag,2090.91,1697.75,44.0,1,néonoé,Very good condition,NéoNoé,Cloth,Blue,1.0,,1660.0
Louis Vuitton,Speedy cloth handbag,1429.68,1429.68,45.0,1,speedy,Very good condition,Speedy,Cloth,Beige,1.0,,1790.0
Louis Vuitton,Neverfull cloth handbag,1876.46,1876.46,8.0,1,neverfull,Never worn,Neverfull,Cloth,Brown,1.0,,1070.0
Louis Vuitton,Speedy cloth handbag,500.39,495.92,18.0,1,speedy,Good condition,Speedy,Cloth,Blue,1.0,,1790.0
Louis Vuitton,Speedy Bandoulière cloth crossbody bag,1778.16,1778.16,10.0,1,speedy,Never worn,Speedy Bandoulière,Cloth,Orange,1.0,,1790.0
Louis Vuitton,Alma leather handbag,982.91,982.91,1.0,1,alma,Good condition,Alma,Leather,White,1.0,,1810.0
Louis Vuitton,Alma BB leather handbag,1295.65,1277.78,9.0,1,alma,Very good condition,Alma BB,Leather,Blue,1.0,,1520.0
Louis Vuitton,Metis leather crossbody bag,2099.84,2099.84,7.0,1,metis,Very good condition,Metis,Leather,Multicolour,1.0,,1742.0
Louis Vuitton,Speedy cloth handbag,1748.25,1748.25,1.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Speedy cloth handbag,1603.92,1514.57,14.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Neverfull cloth tote,1340.33,1295.65,18.0,1,neverfull,Very good condition,Neverfull,Cloth,Brown,1.0,,1070.0
Louis Vuitton,Twist leather handbag,1340.33,1340.33,42.0,1,twist,Very good condition,Twist,Leather,Multicolour,1.0,,2600.0
Louis Vuitton,Onthego leather tote,2600.0,2600.0,71.0,1,onthego,Never worn,Onthego,Leather,Black,1.0,,2290.0
Louis Vuitton,Speedy leather handbag,1519.72,1519.72,2.0,1,speedy,Very good condition,Speedy,Leather,Multicolour,1.0,,1790.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,1206.29,1085.66,130.0,1,pochette,Good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Neverfull cloth tote,2010.49,1876.46,98.0,1,neverfull,Never worn,Neverfull,Cloth,Multicolour,1.0,,1070.0
Louis Vuitton,Neverfull leather tote,1965.81,1827.31,24.0,1,neverfull,Very good condition,Neverfull,Leather,Blue,1.0,,1070.0
Louis Vuitton,Speedy cloth handbag,1250.97,1183.95,31.0,1,speedy,Very good condition,Speedy,Cloth,Pink,1.0,,1790.0
Louis Vuitton,Alma cloth handbag,1072.26,1072.26,3.0,1,alma,Good condition,Alma,Cloth,White,1.0,,1810.0
Louis Vuitton,Twist leather crossbody bag,4020.98,4020.98,14.0,1,twist,Never worn,Twist,Leather,Blue,1.0,,2600.0
Louis Vuitton,Speedy cloth handbag,1608.39,1411.81,38.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Capucines leather handbag,9829.05,8935.5,31.0,1,capucines,Never worn,Capucines,Leather,Beige,1.0,,3950.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,1367.37,1367.37,9.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Multicolour,1.0,,660.0
Louis Vuitton,Twist leather handbag,1786.21,1607.5,26.0,1,twist,Very good condition,Twist,Leather,Black,1.0,,2600.0
Louis Vuitton,Alma BB leather handbag,1653.07,1653.07,27.0,1,alma,Very good condition,Alma BB,Leather,Multicolour,1.0,,1520.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,536.13,536.13,151.0,1,pochette,Good condition,Pochette Accessoire,Cloth,Multicolour,1.0,,660.0
Louis Vuitton,Neverfull tote,3047.06,3047.06,47.0,1,neverfull,Never worn,Neverfull,Denim - Jeans,Blue,1.0,,1510.0
Louis Vuitton,NéoNoé cloth handbag,2770.01,1697.75,36.0,1,néonoé,Very good condition,NéoNoé,Cloth,Blue,1.0,,1660.0
Louis Vuitton,Alma cloth tote,1211.21,1104.56,130.0,1,alma,Very good condition,Alma,Cloth,Multicolour,1.0,,1810.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,685.59,571.32,57.0,1,pochette,"Never worn, with tag",Pochette Accessoire,Cloth,Other,1.0,,660.0
Louis Vuitton,Neverfull cloth handbag,2233.88,2233.88,7.0,1,neverfull,Very good condition,Neverfull,Cloth,Beige,1.0,,1510.0
Louis Vuitton,Speedy shearling handbag,4914.53,3574.2,37.0,1,speedy,Never worn,Speedy,Fur,Black,1.0,,1790.0
Louis Vuitton,Alma BB varan handbag,1519.72,1519.72,43.0,1,alma,Good condition,Alma BB,Exotic leathers,Red,1.0,,1520.0
Louis Vuitton,Speedy cloth handbag,1250.97,1250.97,13.0,1,speedy,Good condition,Speedy,Cloth,Pink,1.0,,1790.0
Louis Vuitton,Speedy cloth handbag,1697.75,1697.75,101.0,1,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Capucines leather crossbody bag,8488.73,7595.18,19.0,1,capucines,Never worn,Capucines,Leather,Black,1.0,,3950.0
Louis Vuitton,Capucines leather handbag,8488.73,7148.4,46.0,1,capucines,Never worn,Capucines,Leather,Black,1.0,,3950.0
Louis Vuitton,Speedy cloth handbag,1787.1,1787.1,24.0,1,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Alma BB patent leather handbag,1116.94,1116.94,109.0,1,alma,Very good condition,Alma BB,Patent leather,Pink,1.0,,1520.0
Louis Vuitton,Speedy leather handbag,1904.41,1824.28,139.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Metis leather crossbody bag,2854.89,2854.89,25.0,1,metis,Good condition,Metis,Leather,Other,1.0,,1742.0
Louis Vuitton,Speedy cloth handbag,3127.43,2366.17,197.0,1,speedy,Very good condition,Speedy,Cloth,Other,1.0,,1790.0
Louis Vuitton,Neverfull cloth clutch bag,835.47,759.52,15.0,1,neverfull,Never worn,Neverfull,Cloth,Brown,1.0,,1070.0
Louis Vuitton,Speedy cloth handbag,1787.1,1697.75,51.0,1,speedy,Good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Metis cloth handbag,2361.47,2269.47,61.0,1,metis,Very good condition,Metis,Cloth,Brown,1.0,,1742.0
Louis Vuitton,Alma leather handbag,1340.33,965.03,40.0,1,alma,Very good condition,Alma,Leather,White,1.0,,1810.0
Louis Vuitton,Twist leather handbag,2501.94,2233.88,40.0,1,twist,Very good condition,Twist,Leather,Black,1.0,,2600.0
Louis Vuitton,Capucines leather handbag,2993.39,2351.82,125.0,1,capucines,Good condition,Capucines,Leather,Black,1.0,,3950.0
Louis Vuitton,Keepall cloth travel bag,2635.97,2635.97,9.0,1,keepall,Never worn,Keepall,Cloth,Blue,1.0,,1850.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,632.26,580.97,46.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Black,1.0,,660.0
Louis Vuitton,Pochette Accessoire cloth handbag,1323.12,1176.11,16.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,White Cloth Handbag Speedy,1340.33,1340.33,43.0,1,speedy,Very good condition,Speedy,Cloth,White,1.0,,1790.0
Louis Vuitton,Metis leather handbag,3306.14,3306.14,12.0,1,metis,Never worn,Metis,Leather,White,1.0,,1742.0
Louis Vuitton,Speedy cloth handbag,6165.5,5182.59,23.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,1072.26,1072.26,51.0,1,pochette,Fair condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Speedy Bandoulière cloth handbag,1696.85,1696.85,11.0,1,speedy,Very good condition,Speedy Bandoulière,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Keepall leather bag,7148.4,7148.4,5.0,1,keepall,Never worn,Keepall,Leather,Green,1.0,,1850.0
Louis Vuitton,Speedy cloth handbag,1608.39,1608.39,3.0,1,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Speedy cloth handbag,2205.31,2205.31,24.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,1116.94,1116.94,8.0,1,pochette,Good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,396.06,390.96,18.0,1,pochette,Good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Capucines leather handbag,8488.73,5361.3,19.0,1,capucines,Very good condition,Capucines,Leather,Blue,1.0,,3950.0
Louis Vuitton,Pochette Accessoire cloth handbag,712.25,470.13,15.0,1,pochette,Good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Twist leather crossbody bag,3395.49,3395.49,12.0,1,twist,Very good condition,Twist,Leather,Blue,1.0,,2600.0
Louis Vuitton,Metis cloth crossbody bag,2233.88,2233.88,52.0,1,metis,Never worn,Metis,Cloth,Brown,1.0,,1742.0
Louis Vuitton,Neverfull tote,1340.33,1340.33,327.0,1,neverfull,Very good condition,Neverfull,Denim - Jeans,Pink,1.0,,1070.0
Louis Vuitton,Neverfull cloth tote,2501.94,2501.94,73.0,1,neverfull,Never worn,Neverfull,Cloth,Brown,1.0,,1510.0
Louis Vuitton,Speedy cloth handbag,7103.72,5271.95,11.0,1,speedy,Good condition,Speedy,Cloth,Khaki,1.0,,1790.0
Louis Vuitton,Speedy Bandoulière faux fur crossbody bag,4566.78,4566.78,49.0,1,speedy,Never worn,Speedy Bandoulière,Faux fur,Brown,1.0,,1790.0
Louis Vuitton,Speedy cloth handbag,1161.62,1027.58,14.0,1,speedy,Good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Neverfull leather crossbody bag,1027.58,893.55,52.0,1,neverfull,Very good condition,Neverfull,Leather,Orange,1.0,,1070.0
Louis Vuitton,Speedy cloth bowling bag,1340.33,987.37,81.0,1,speedy,Fair condition,Speedy,Cloth,Other,1.0,,1790.0
Louis Vuitton,Neverfull cloth tote,2099.84,2099.84,41.0,1,neverfull,Very good condition,Neverfull,Cloth,Brown,1.0,,1070.0
Louis Vuitton,Speedy cloth handbag,1742.42,1742.42,27.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Speedy cloth handbag,2224.94,2224.94,4.0,1,speedy,Good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,603.15,603.15,36.0,1,pochette,Never worn,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Pochette Accessoire leather clutch bag,616.55,616.55,15.0,1,pochette,Never worn,Pochette Accessoire,Leather,Multicolour,1.0,,660.0
Louis Vuitton,Speedy cloth handbag,2233.88,2233.88,47.0,1,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Metis leather crossbody bag,2689.33,2689.33,15.0,1,metis,Very good condition,Metis,Leather,Black,1.0,,1742.0
Louis Vuitton,Neverfull cloth handbag,2680.65,2680.65,21.0,1,neverfull,Good condition,Neverfull,Cloth,Brown,1.0,,1510.0
Louis Vuitton,Speedy cloth handbag,2055.17,2055.17,62.0,1,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Speedy Bandoulière shearling handbag,3797.59,3662.66,37.0,1,speedy,Never worn,Speedy Bandoulière,Fur,Brown,1.0,,1790.0
Louis Vuitton,Speedy cloth bag,1323.12,1323.12,57.0,1,speedy,Good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Twist leather crossbody bag,1871.99,1519.04,37.0,1,twist,Very good condition,Twist,Leather,Black,1.0,,2600.0
Louis Vuitton,Speedy leather handbag,1082.98,1082.98,15.0,1,speedy,Very good condition,Speedy,Leather,Silver,1.0,,1790.0
Louis Vuitton,Keepall cloth travel bag,608.65,608.65,15.0,1,keepall,Fair condition,Keepall,Cloth,Blue,1.0,,1850.0
Louis Vuitton,Alma patent leather handbag,1429.68,1399.89,22.0,1,alma,Very good condition,Alma,Patent leather,Purple,1.0,,1810.0
Louis Vuitton,Speedy cloth handbag,1295.65,1101.75,16.0,1,speedy,Very good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Neverfull cloth tote,1474.36,1474.36,17.0,1,neverfull,Very good condition,Neverfull,Cloth,Multicolour,1.0,,1070.0
Louis Vuitton,NéoNoé leather handbag,1965.81,1787.1,7.0,1,néonoé,Very good condition,NéoNoé,Leather,Purple,1.0,,1660.0
Louis Vuitton,Keepall cloth bag,10722.6,10722.6,5.0,1,keepall,Very good condition,Keepall,Cloth,Brown,1.0,,1850.0
Louis Vuitton,Keepall cloth travel bag,2232.98,2232.98,6.0,1,keepall,Very good condition,Keepall,Cloth,Brown,1.0,,1850.0
Louis Vuitton,Metis leather handbag,3306.14,3207.84,47.0,1,metis,"Never worn, with tag",Metis,Leather,Black,1.0,,1742.0
Louis Vuitton,Speedy cloth handbag,1116.94,1116.94,12.0,1,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Neverfull leather tote,1866.32,1866.32,30.0,1,neverfull,Very good condition,Neverfull,Leather,Other,1.0,,1070.0
Louis Vuitton,Neverfull cloth tote,2367.91,2314.29,46.0,1,neverfull,Never worn,Neverfull,Cloth,Brown,1.0,,1510.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,831.0,795.26,32.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Alma BB patent leather crossbody bag,795.26,651.4,57.0,1,alma,Good condition,Alma BB,Patent leather,Pink,1.0,,1520.0
Louis Vuitton,Speedy leather bag,2189.2,2189.2,37.0,1,speedy,Very good condition,Speedy,Leather,Multicolour,1.0,,1790.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,536.13,536.13,17.0,1,pochette,Never worn,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,491.45,491.45,30.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Speedy Bandoulière bowling bag,1964.92,1867.52,36.0,1,speedy,Never worn,Speedy Bandoulière,Cotton,Blue,1.0,,1790.0
Louis Vuitton,Keepall cloth travel bag,2595.09,2493.1,19.0,1,keepall,Very good condition,Keepall,Cloth,Multicolour,1.0,,1850.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,750.58,750.58,87.0,1,pochette,Good condition,Pochette Accessoire,Cloth,Multicolour,1.0,,660.0
Louis Vuitton,Onthego cloth handbag,2948.72,2680.65,31.0,1,onthego,Never worn,Onthego,Cloth,Yellow,1.0,,2290.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,1608.39,1027.58,59.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Neverfull linen tote,1876.46,1876.46,129.0,1,neverfull,Very good condition,Neverfull,Linen,Brown,1.0,,1070.0
Louis Vuitton,Speedy Bandoulière handbag,1563.71,1161.62,61.0,1,speedy,Very good condition,Speedy Bandoulière,Denim - Jeans,Camel,1.0,,1790.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,490.56,419.97,38.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Twist leather crossbody bag,2450.0,2112.99,76.0,1,twist,Very good condition,Twist,Leather,Blue,1.0,,2600.0
Louis Vuitton,Speedy handbag,759.52,536.13,12.0,1,speedy,Good condition,Speedy,Suede,Camel,1.0,,1790.0
Louis Vuitton,Twist leather handbag,2010.49,1696.85,48.0,1,twist,Good condition,Twist,Leather,Gold,1.0,,2600.0
Louis Vuitton,Speedy cloth handbag,2765.54,2765.54,109.0,1,speedy,Good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,723.68,651.31,81.0,1,pochette,Never worn,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Alma cloth bag,1653.07,1340.33,65.0,1,alma,Very good condition,Alma,Cloth,Brown,1.0,,1810.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,1206.29,1206.29,32.0,1,pochette,Good condition,Pochette Accessoire,Cloth,Brown,1.0,,660.0
Louis Vuitton,Speedy Bandoulière leather handbag,2591.3,2591.3,0.0,1,speedy,Never worn,Speedy Bandoulière,Leather,Red,1.0,,1790.0
Louis Vuitton,Neverfull clutch bag,558.47,469.11,25.0,1,neverfull,Never worn,Neverfull,Synthetic,Blue,1.0,,1070.0
Louis Vuitton,Speedy Bandoulière cloth crossbody bag,1340.33,1340.33,32.0,1,speedy,Very good condition,Speedy Bandoulière,Cloth,Pink,1.0,,1790.0
Louis Vuitton,Capucines leather handbag,3574.2,3574.2,7.0,1,capucines,Very good condition,Capucines,Leather,Black,1.0,,3950.0
Louis Vuitton,Speedy cloth handbag,1563.71,1519.04,11.0,1,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Pochette Accessoire cloth clutch bag,1152.68,1005.24,25.0,1,pochette,Very good condition,Pochette Accessoire,Cloth,Multicolour,1.0,,660.0
Louis Vuitton,Speedy cloth handbag,884.61,826.53,38.0,1,speedy,Good condition,Speedy,Cloth,Multicolour,1.0,,1790.0
Louis Vuitton,NéoNoé cloth handbag,2437.65,2437.65,216.0,1,néonoé,Very good condition,NéoNoé,Cloth,White,1.0,,1660.0
Louis Vuitton,Twist leather handbag,2209.12,2209.12,7.0,1,twist,Good condition,Twist,Leather,Black,1.0,,2600.0
Louis Vuitton,Metis cloth crossbody bag,2544.74,2544.74,69.0,1,metis,Very good condition,Metis,Cloth,Red,1.0,,1742.0
Louis Vuitton,Capucines leather handbag,7863.24,7863.24,51.0,1,capucines,Never worn,Capucines,Leather,White,1.0,,3950.0
Louis Vuitton,Keepall leather travel bag,4467.75,3931.62,30.0,1,keepall,Very good condition,Keepall,Leather,Other,1.0,,1850.0
Louis Vuitton,Capucines leather handbag,4467.75,3440.17,16.0,1,capucines,"Never worn, with tag",Capucines,Leather,Black,1.0,,3950.0
Louis Vuitton,Speedy leather handbag,2457.26,2457.26,100.0,1,speedy,Very good condition,Speedy,Leather,Pink,1.0,,1790.0
Louis Vuitton,Keepall cloth bag,4020.98,3037.18,64.0,1,keepall,Very good condition,Keepall,Cloth,Multicolour,1.0,,1850.0
Louis Vuitton,Speedy cloth handbag,1653.07,1653.07,68.0,1,speedy,Very good condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Alma leather handbag,2224.94,2224.94,13.0,1,alma,Very good condition,Alma,Leather,White,1.0,,1810.0
Louis Vuitton,Keepall cloth bag,3748.44,3748.44,27.0,1,keepall,Very good condition,Keepall,Cloth,Brown,1.0,,1850.0
Louis Vuitton,Speedy cloth handbag,4020.98,2189.2,12.0,1,speedy,Very good condition,Speedy,Cloth,Red,1.0,,1790.0
Louis Vuitton,Capucines leather tote,4289.04,3842.27,37.0,1,capucines,Never worn,Capucines,Leather,Green,1.0,,3950.0
Louis Vuitton,Speedy cloth bowling bag,1072.26,1072.26,42.0,1,speedy,Fair condition,Speedy,Cloth,Brown,1.0,,1790.0
Louis Vuitton,Alma Graffiti leather handbag,2018.68,1828.24,4.0,1,alma,Very good condition,Alma Graffiti,Leather,Camel,1.0,,1640.0
Louis Vuitton,Speedy Bandoulière cloth handbag,2493.0,2055.17,72.0,1,speedy,Never worn,Speedy Bandoulière,Cloth,Blue,1.0,,1790.0
